00008	2007-01-03T00:57:25+00:00	37.764962	-122.432298
00008	2007-01-03T00:57:31+00:00	37.764868	-122.432486
00008	2007-01-03T00:57:37+00:00	37.764518	-122.432913
00008	2007-01-03T00:57:43+00:00	37.763435	-122.434173
00008	2007-01-03T00:57:49+00:00	37.762847	-122.434953
00008	2007-01-03T00:57:55+00:00	37.762291	-122.435935
00008	2007-01-03T00:58:01+00:00	37.762224	-122.436074
00008	2007-01-03T00:58:07+00:00	37.761957	-122.436892
00008	2007-01-03T00:58:13+00:00	37.761652	-122.438886
00008	2007-01-03T00:58:19+00:00	37.761284	-122.439955
00008	2007-01-03T00:58:25+00:00	37.761210	-122.440068
00008	2007-01-03T00:58:31+00:00	37.761064	-122.440720
00008	2007-01-03T00:58:37+00:00	37.761040	-122.441411
00008	2007-01-03T00:58:43+00:00	37.761048	-122.442324
00008	2007-01-03T00:58:49+00:00	37.760851	-122.443118
00008	2007-01-03T00:58:58+00:00	37.759977	-122.444591
00008	2007-01-03T00:59:01+00:00	37.759913	-122.444698
00008	2007-01-03T00:59:07+00:00	37.759623	-122.445065
00008	2007-01-03T00:59:20+00:00	37.758902	-122.445158
00008	2007-01-03T00:59:25+00:00	37.758428	-122.444570
00008	2007-01-03T00:59:31+00:00	37.757687	-122.443340
00008	2007-01-03T00:59:37+00:00	37.757583	-122.443240
00008	2007-01-03T00:59:43+00:00	37.757019	-122.442787
00008	2007-01-03T00:59:49+00:00	37.756603	-122.442322
00008	2007-01-03T00:59:55+00:00	37.756380	-122.441602
00008	2007-01-03T01:00:00+00:00	37.755790	-122.441382
00008	2007-01-03T01:00:06+00:00	37.754493	-122.442133
00008	2007-01-03T01:00:14+00:00	37.754361	-122.442206
00008	2007-01-03T01:00:20+00:00	37.753719	-122.442650
00008	2007-01-03T01:00:26+00:00	37.753096	-122.442915
00008	2007-01-03T01:00:32+00:00	37.751617	-122.443211
00008	2007-01-03T01:00:38+00:00	37.751496	-122.443246
00008	2007-01-03T01:00:44+00:00	37.750733	-122.443428
00008	2007-01-03T01:00:50+00:00	37.750126	-122.443536
00008	2007-01-03T01:00:56+00:00	37.750103	-122.443784
00008	2007-01-03T01:01:02+00:00	37.750390	-122.444010
00008	2007-01-03T01:01:08+00:00	37.750448	-122.444013
00008	2007-01-03T01:01:14+00:00	37.750536	-122.444040
00008	2007-01-03T01:01:20+00:00	37.750493	-122.444141
00009	2007-01-07T05:05:40+00:00	37.790859	-122.402808
00009	2007-01-07T05:05:46+00:00	37.790864	-122.402768
00009	2007-01-07T05:06:22+00:00	37.790995	-122.402539
00009	2007-01-07T05:06:28+00:00	37.791148	-122.402172
00009	2007-01-07T05:06:34+00:00	37.791385	-122.401312
00009	2007-01-07T05:06:40+00:00	37.791405	-122.400776
00009	2007-01-07T05:06:46+00:00	37.791288	-122.400528
00009	2007-01-07T05:06:52+00:00	37.791113	-122.400441
00009	2007-01-07T05:06:58+00:00	37.791027	-122.400395
00009	2007-01-07T05:07:10+00:00	37.791094	-122.400311
00009	2007-01-07T05:07:28+00:00	37.791211	-122.400183
00009	2007-01-07T05:07:34+00:00	37.791060	-122.399334
00009	2007-01-07T05:07:40+00:00	37.790538	-122.398718
00009	2007-01-07T05:07:46+00:00	37.790095	-122.398086
00009	2007-01-07T05:07:52+00:00	37.789644	-122.397360
00009	2007-01-07T05:07:58+00:00	37.789254	-122.396844
00009	2007-01-07T05:08:04+00:00	37.788855	-122.396397
00009	2007-01-07T05:08:10+00:00	37.788483	-122.395963
00009	2007-01-07T05:08:16+00:00	37.788015	-122.395365
00009	2007-01-07T05:08:22+00:00	37.787558	-122.394735
00009	2007-01-07T05:08:28+00:00	37.787472	-122.394323
00009	2007-01-07T05:08:34+00:00	37.787630	-122.394025
00009	2007-01-07T05:08:40+00:00	37.787767	-122.393987
00009	2007-01-07T05:08:46+00:00	37.787486	-122.394452
00009	2007-01-07T05:08:52+00:00	37.786977	-122.395043
00009	2007-01-07T05:08:58+00:00	37.786583	-122.395552
00009	2007-01-07T05:09:04+00:00	37.786540	-122.395610
00009	2007-01-07T05:09:10+00:00	37.786516	-122.395659
00009	2007-01-07T05:09:16+00:00	37.786378	-122.395707
00009	2007-01-07T05:09:22+00:00	37.786044	-122.395362
00009	2007-01-07T05:09:28+00:00	37.785598	-122.394715
00009	2007-01-07T05:09:34+00:00	37.785321	-122.394361
00009	2007-01-07T05:09:40+00:00	37.785207	-122.394236
00009	2007-01-07T05:09:46+00:00	37.785751	-122.394062
00009	2007-01-07T05:09:52+00:00	37.785996	-122.393881
00009	2007-01-07T05:09:58+00:00	37.786092	-122.393830
00009	2007-01-07T05:10:04+00:00	37.785998	-122.393899
00009	2007-01-07T05:10:10+00:00	37.785114	-122.394365
00009	2007-01-07T05:10:16+00:00	37.785022	-122.394441
00009	2007-01-07T05:10:22+00:00	37.784823	-122.394635
00009	2007-01-07T05:10:28+00:00	37.784719	-122.394629
00009	2007-01-07T05:10:34+00:00	37.785069	-122.394176
00009	2007-01-07T05:10:40+00:00	37.785500	-122.393650
00009	2007-01-07T05:10:46+00:00	37.785770	-122.393291
00009	2007-01-07T05:10:52+00:00	37.785839	-122.393159
